real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
22287,2013-01-07 00:01:00,19452.270413551603,-73.983475,2013-01-07 00:21:00,-73.872971,40.743961,40.897701
682,2013-01-07 00:01:00,376.01785429806995,-73.961021,2013-01-07 00:05:00,-73.964989,40.761017,40.762554
6262,2013-01-07 00:01:00,5603.623667607051,-74.004303,2013-01-07 00:17:00,-73.965302,40.723976,40.683167
2699,2013-01-07 00:01:00,2343.939464331459,-73.98243,2013-01-07 00:10:00,-73.962585,40.773869,40.759109
4716,2013-01-07 00:01:00,4246.105665599868,-73.978455,2013-01-07 00:08:00,-73.952797,40.753788,40.786674
3356,2013-01-07 00:01:00,2708.6364933285236,-74.005646,2013-01-07 00:12:00,-73.981934,40.740574,40.724155
29199,2013-01-07 00:01:00,20076.914350888943,-73.776756,2013-01-07 00:24:00,-73.985191,40.645367,40.732048
27688,2013-01-07 00:01:00,20600.122692097873,-73.791519,2013-01-07 00:38:00,-73.973526,40.645847,40.769253
29052,2013-01-07 00:01:00,19841.573491514657,-73.79071,2013-01-07 00:32:00,-73.995949,40.646194,40.732903
3138,2013-01-07 00:01:00,2233.800772124145,-73.988609,2013-01-07 00:09:00,-73.97831,40.760139,40.741611
1196,2013-01-07 00:01:00,1142.001540925079,-74.007202,2013-01-07 00:04:00,-74.001152,40.742668,40.751865
11129,2013-01-07 00:01:00,6824.008285303355,-73.988937,2013-01-07 00:21:00,-73.942474,40.763577,40.713306
698,2013-01-07 00:01:00,4.712747214382077,-73.998779,2013-01-07 00:03:00,-73.998787,40.739868,40.73991
2621,2013-01-07 00:01:00,1853.5441233475626,-73.968033,2013-01-07 00:08:00,-73.989586,40.760426,40.757263
3528,2013-01-07 00:01:00,2352.378019519396,-73.982941,2013-01-07 00:15:00,-73.992874,40.751156,40.770947
6969,2013-01-07 00:01:00,2750.9737601300767,-73.977119,2013-01-07 00:19:00,-73.948318,40.751953,40.763531
8952,2013-01-07 00:01:00,5315.966474189018,-73.968155,2013-01-07 00:13:00,-74.007294,40.755459,40.717972
2027,2013-01-07 00:01:00,1644.0877766611218,-73.981644,2013-01-07 00:06:00,-73.981636,40.778492,40.763687
27641,2013-01-07 00:01:00,20308.51402259753,-73.776665,2013-01-07 00:27:00,-73.962227,40.645191,40.761391
14000,2013-01-07 00:01:00,12008.053854369557,-74.006485,2013-01-07 00:24:00,-74.018799,40.739487,40.63176
7565,2013-01-07 00:01:00,6049.723397434775,-73.988899,2013-01-07 00:15:26,-73.938179,40.758621,40.797108
13102,2013-01-07 00:01:00,9009.91935326168,-73.874603,2013-01-07 00:14:00,-73.974815,40.774124,40.746258
1919,2013-01-07 00:01:00,1171.7184875570085,-73.976112,2013-01-07 00:06:00,-73.975594,40.755718,40.745174
28859,2013-01-07 00:01:00,22292.810270930247,-73.786705,2013-01-07 00:24:00,-73.934799,40.644299,40.810452
1015,2013-01-07 00:01:00,717.9441973290905,-73.988579,2013-01-07 00:04:00,-73.98027,40.729023,40.730381
1882,2013-01-07 00:01:00,1519.9884994039007,-74.005203,2013-01-07 00:06:00,-74.003853,40.726635,40.740284
1280,2013-01-07 00:01:00,1039.9895485289824,-74.004845,2013-01-07 00:04:00,-74.001152,40.737541,40.746475
8213,2013-01-07 00:01:00,6925.165043590682,-73.969093,2013-01-07 00:14:00,-74.007507,40.798588,40.743488
2203,2013-01-07 00:01:00,1569.1761029620163,-73.984184,2013-01-07 00:07:00,-73.979706,40.760101,40.746387
2853,2013-01-07 00:01:00,2369.0442859255254,-73.938789,2013-01-07 00:06:00,-73.927383,40.791538,40.811031
2989,2013-01-07 00:01:00,1841.9867700150953,-73.981117,2013-01-07 00:05:00,-73.990974,40.764221,40.749424
5081,2013-01-07 00:01:00,4073.3972314514817,-73.957352,2013-01-07 00:16:00,-73.927544,40.726685,40.697857
3482,2013-01-07 00:01:00,2673.6758830878794,-73.994919,2013-01-07 00:12:00,-74.01078,40.75016,40.729324
1935,2013-01-07 00:01:00,1383.198319999836,-73.986916,2013-01-07 00:07:00,-73.994041,40.73391,40.745125
1034,2013-01-07 00:01:00,981.9951205173171,-74.00547,2013-01-07 00:04:00,-74.004547,40.739391,40.730576
1715,2013-01-07 00:01:00,1329.2620463778305,-73.99205,2013-01-07 00:05:00,-73.98008,40.735336,40.743107
17005,2013-01-07 00:01:00,9814.59873897495,-73.865929,2013-01-07 00:28:00,-73.98175,40.770824,40.778477
4085,2013-01-07 00:01:00,2538.49936012485,-73.934456,2013-01-07 00:08:00,-73.920647,40.801556,40.821865
350,2013-01-07 00:01:00,265.7448646647059,-73.99189,2013-01-07 00:03:00,-73.990341,40.74979,40.747707
2779,2013-01-07 00:01:00,1715.3133054017596,-73.990723,2013-01-07 00:11:00,-73.983299,40.736671,40.722294
1022,2013-01-07 00:01:00,807.5166805142557,-73.960838,2013-01-07 00:03:00,-73.967804,40.797092,40.792107
6627,2013-01-07 00:01:00,4799.450726172564,-73.951973,2013-01-07 00:10:00,-73.92305,40.777821,40.740616
8417,2013-01-07 00:01:00,6151.402624955858,-73.975922,2013-01-07 00:15:00,-73.907463,40.776432,40.757477
1284,2013-01-07 00:01:00,278.92013581113275,-73.989182,2013-01-07 00:14:00,-73.987022,40.698914,40.700813
9922,2013-01-07 00:01:00,7382.071323896107,-73.977592,2013-01-07 00:13:00,-73.936722,40.784222,40.842999
27992,2013-01-07 00:01:00,19780.108084243624,-73.78344,2013-01-07 00:25:00,-73.984138,40.648586,40.740196
1582,2013-01-07 00:01:00,1582.178681674855,-73.987808,2013-01-07 00:04:00,-73.979042,40.749699,40.762291
1561,2013-01-07 00:01:00,1100.230742827537,-73.994209,2013-01-07 00:07:00,-73.997978,40.751167,40.760651
5621,2013-01-07 00:01:00,4217.947768433953,-73.989487,2013-01-07 00:14:00,-73.941658,40.757107,40.746166
5431,2013-01-07 00:01:00,3964.4797267906324,-73.934151,2013-01-07 00:12:00,-73.974327,40.802109,40.783611
31393,2013-01-07 00:01:00,20621.842252058497,-73.776688,2013-01-07 00:30:00,-73.950005,40.645332,40.776066
2635,2013-01-07 00:01:00,2015.7145560284432,-73.98732,2013-01-07 00:07:00,-73.989029,40.744816,40.726711
6341,2013-01-07 00:01:00,5490.335605782143,-73.991829,2013-01-07 00:19:00,-73.987015,40.749989,40.700684
1497,2013-01-07 00:01:00,1086.4397017356512,-73.993538,2013-01-07 00:07:00,-73.980721,40.733166,40.733978
16490,2013-01-07 00:01:02,12397.103082886262,-73.872963,2013-01-07 00:18:09,-74.006149,40.774124,40.72718
1549,2013-01-07 00:01:02,1330.3743200886936,-73.963936,2013-01-07 00:07:08,-73.97625,40.754795,40.762268
12201,2013-01-07 00:01:03,8381.46951757715,-73.866219,2013-01-07 00:17:44,-73.953819,40.770912,40.806458
3149,2013-01-07 00:01:04,1545.4142153291227,-73.988785,2013-01-07 00:06:06,-73.988937,40.764156,40.75024
3542,2013-01-07 00:01:04,2856.6599981183776,-73.976578,2013-01-07 00:09:35,-73.944916,40.683037,40.674053
4186,2013-01-07 00:01:04,3123.9863007305125,-73.972878,2013-01-07 00:10:38,-74.00087,40.749191,40.730804
2584,2013-01-07 00:01:05,2264.1795174643917,-73.972832,2013-01-07 00:12:24,-73.997871,40.749306,40.756596
6541,2013-01-07 00:01:05,4276.690897239299,-73.954849,2013-01-07 00:14:45,-73.949219,40.819889,40.781616
1083,2013-01-07 00:01:06,650.5464541437796,-74.002266,2013-01-07 00:05:49,-74.004623,40.724281,40.718704
3312,2013-01-07 00:01:07,3149.9293511010897,-73.97242,2013-01-07 00:06:46,-73.952568,40.762375,40.786392
1666,2013-01-07 00:01:07,1146.3510699520969,-74.002556,2013-01-07 00:04:39,-73.991722,40.739601,40.745819
1470,2013-01-07 00:01:08,1097.8072104411856,-73.991844,2013-01-07 00:04:03,-73.989502,40.749943,40.740219
2853,2013-01-07 00:01:08,2330.3105565241062,-73.99456,2013-01-07 00:08:31,-74.009621,40.750149,40.732567
4575,2013-01-07 00:01:08,3220.7575585317154,-73.986488,2013-01-07 00:10:30,-73.951721,40.761936,40.773872
8640,2013-01-07 00:01:09,5577.944955181681,-73.917862,2013-01-07 00:15:03,-73.939209,40.743233,40.790768
2993,2013-01-07 00:01:09,2172.714037170631,-73.994499,2013-01-07 00:09:39,-74.005013,40.722996,40.740852
7371,2013-01-07 00:01:09,3948.848380094177,-73.982094,2013-01-07 00:16:37,-73.971466,40.778957,40.744328
1609,2013-01-07 00:01:11,1170.0579498861603,-74.002998,2013-01-07 00:06:06,-74.001816,40.739174,40.728676
2893,2013-01-07 00:01:13,1807.5138623437315,-73.971802,2013-01-07 00:08:52,-73.99295,40.757729,40.755215
17564,2013-01-07 00:01:13,13889.404901285458,-74.0009,2013-01-07 00:17:32,-73.83651,40.720951,40.720299
3862,2013-01-07 00:01:14,3146.5216426953198,-73.987,2013-01-07 00:11:41,-73.973663,40.75647,40.782928
5224,2013-01-07 00:01:14,2929.2512001995765,-74.008377,2013-01-07 00:09:57,-73.98275,40.707951,40.725716
4859,2013-01-07 00:01:15,4658.3985302670535,-73.96875,2013-01-07 00:09:23,-73.919312,40.761665,40.743057
3453,2013-01-07 00:01:15,3150.097092847005,-73.968315,2013-01-07 00:06:31,-73.946877,40.759315,40.782532
4205,2013-01-07 00:01:16,3811.3843156980256,-73.991463,2013-01-07 00:08:48,-74.004372,40.750187,40.7173
2423,2013-01-07 00:01:17,1859.3091926358168,-74.003502,2013-01-07 00:06:29,-73.983543,40.725349,40.718296
5116,2013-01-07 00:01:18,3787.08358307253,-73.993637,2013-01-07 00:11:37,-73.980919,40.7472,40.779903
1776,2013-01-07 00:01:19,1380.6883325460205,-73.99453,2013-01-07 00:07:28,-73.978333,40.750828,40.749138
1625,2013-01-07 00:01:19,1095.9539380951787,-73.98568,2013-01-07 00:04:54,-73.983604,40.747372,40.757114
2087,2013-01-07 00:01:20,1583.8153733776762,-73.991302,2013-01-07 00:05:52,-74.006264,40.749958,40.74136
3547,2013-01-07 00:01:21,2886.8347243851426,-73.988548,2013-01-07 00:12:18,-73.980881,40.756744,40.782078
6595,2013-01-07 00:01:21,5101.266069875741,-73.995049,2013-01-07 00:14:20,-73.949493,40.75013,40.780304
1555,2013-01-07 00:01:21,1460.961690038377,-73.997444,2013-01-07 00:06:44,-73.990379,40.719151,40.731159
3517,2013-01-07 00:01:23,2365.161372017887,-73.990021,2013-01-07 00:08:51,-73.991119,40.729309,40.750591
2864,2013-01-07 00:01:24,2554.5716949818902,-74.008072,2013-01-07 00:06:38,-73.992653,40.74036,40.760151
567,2013-01-07 00:01:24,390.7634312015743,-74.005638,2013-01-07 00:02:30,-74.00663,40.740749,40.744186
1624,2013-01-07 00:01:25,1177.888030466643,-73.991814,2013-01-07 00:04:07,-73.98613,40.749741,40.740055
4712,2013-01-07 00:01:26,2855.7994340414357,-73.984177,2013-01-07 00:13:18,-73.992851,40.73201,40.756866
9840,2013-01-07 00:01:26,7959.873620718414,-73.974083,2013-01-07 00:13:41,-73.881912,40.743168,40.728256
3911,2013-01-07 00:01:28,1379.1713109679276,-73.94017,2013-01-07 00:12:47,-73.95507,40.751095,40.75618
18932,2013-01-07 00:01:29,9684.230130946846,-73.868996,2013-01-07 00:19:15,-73.982376,40.770576,40.757408
13906,2013-01-07 00:01:29,7525.666621871327,-73.99173,2013-01-07 00:23:26,-73.952599,40.75,40.689121
9093,2013-01-07 00:01:31,7979.585978740185,-73.960236,2013-01-07 00:16:42,-73.876671,40.715649,40.749153
1566,2013-01-07 00:01:32,978.4750999121702,-73.984001,2013-01-07 00:05:37,-73.995323,40.754845,40.752972
9874,2013-01-07 00:01:35,8854.699587689845,-74.008652,2013-01-07 00:15:23,-73.972954,40.720627,40.795601
11556,2013-01-07 00:01:36,9775.293342580118,-73.991989,2013-01-07 00:21:18,-73.986092,40.749462,40.661549
3261,2013-01-07 00:01:37,1870.7791462894163,-73.981491,2013-01-07 00:06:07,-73.987839,40.764256,40.748116
2008,2013-01-07 00:01:38,1789.2114531658713,-73.982155,2013-01-07 00:04:51,-73.973564,40.77227,40.786999
22115,2013-01-07 00:01:38,11167.856863520885,-73.78965,2013-01-07 00:25:46,-73.909515,40.646969,40.604858
19873,2013-01-07 00:01:39,14493.943681089228,-73.967171,2013-01-07 00:19:47,-74.023216,40.756756,40.633404
4391,2013-01-07 00:01:40,2436.8927892282877,-73.989418,2013-01-07 00:08:19,-73.990883,40.734226,40.756142
1652,2013-01-07 00:01:40,1448.038367756987,-73.994728,2013-01-07 00:09:23,-73.978638,40.750435,40.74593
15556,2013-01-07 00:01:41,7805.175097107755,-73.956558,2013-01-07 00:19:48,-73.864243,40.76701,40.763325
9879,2013-01-07 00:01:41,5577.604913917594,-73.958755,2013-01-07 00:23:07,-73.963089,40.815903,40.765785
869,2013-01-07 00:01:42,455.16133445553464,-73.954193,2013-01-07 00:06:18,-73.959091,40.764069,40.765781
3238,2013-01-07 00:01:44,2441.674997116735,-73.963188,2013-01-07 00:07:08,-73.986183,40.769222,40.75589
3425,2013-01-07 00:01:44,2683.6939111148536,-73.988281,2013-01-07 00:13:07,-73.976135,40.746078,40.723747
1250,2013-01-07 00:01:45,1249.3711841290267,-73.998573,2013-01-07 00:03:17,-73.99147,40.745159,40.755028
10230,2013-01-07 00:01:45,5681.980290164763,-73.954391,2013-01-07 00:25:45,-73.957962,40.764187,40.815281
2419,2013-01-07 00:01:45,1756.9769958036509,-73.976112,2013-01-07 00:08:00,-73.993362,40.748749,40.739906
3681,2013-01-07 00:01:45,3093.15664209305,-73.979126,2013-01-07 00:06:55,-73.954758,40.753334,40.774132
3017,2013-01-07 00:01:46,2839.277984016892,-73.935951,2013-01-07 00:07:31,-73.953934,40.82634,40.804729
7845,2013-01-07 00:01:46,5646.713696210909,-73.994537,2013-01-07 00:14:46,-73.962181,40.75061,40.795113
9778,2013-01-07 00:01:47,6582.135660567377,-73.997032,2013-01-07 00:16:27,-73.992271,40.725155,40.665993
1385,2013-01-07 00:01:47,969.8160221910302,-73.98616,2013-01-07 00:06:00,-73.976563,40.669285,40.674068
1655,2013-01-07 00:01:47,1347.6691374172754,-73.997589,2013-01-07 00:06:18,-73.987038,40.720787,40.729889
4454,2013-01-07 00:01:49,2553.6915902016303,-73.994087,2013-01-07 00:12:04,-73.989784,40.750072,40.72731
